Date,High,Low,Open,Close,Volume,Adj Close,High-Low (Volatility),Close-Open
25 05 2018,2727.360107,2714.98999,2723.600098,2721.330078,2995260000,2721.330078,12.37011719,-2.270019531
26 05 2018,2727.360107,2714.98999,2723.600098,2721.330078,2995260000,2721.330078,12.37011719,-2.270019531
27 05 2018,2727.360107,2714.98999,2723.600098,2721.330078,2995260000,2721.330078,12.37011719,-2.270019531
28 05 2018,2727.360107,2714.98999,2723.600098,2721.330078,2995260000,2721.330078,12.37011719,-2.270019531
29 05 2018,2710.669922,2676.810059,2705.110107,2689.860107,3736890000,2689.860107,33.85986328,-15.25
30 05 2018,2729.340088,2702.429932,2702.429932,2724.01001,3561050000,2724.01001,26.91015625,21.58007813
31 05 2018,2722.5,2700.679932,2720.97998,2705.27002,4235370000,2705.27002,21.82006836,-15.70996094
1 06 2018,2736.929932,2718.699951,2718.699951,2734.620117,3684130000,2734.620117,18.22998047,15.92016602
2 06 2018,2736.929932,2718.699951,2718.699951,2734.620117,3684130000,2734.620117,18.22998047,15.92016602
3 06 2018,2736.929932,2718.699951,2718.699951,2734.620117,3684130000,2734.620117,18.22998047,15.92016602
4 06 2018,2749.159912,2740.540039,2741.669922,2746.870117,3376510000,2746.870117,8.619873047,5.200195313
5 06 2018,2752.610107,2739.51001,2748.459961,2748.800049,3517790000,2748.800049,13.10009766,0.340087891
6 06 2018,2772.389893,2748.459961,2753.25,2772.350098,3651640000,2772.350098,23.92993164,19.10009766
7 06 2018,2779.899902,2760.159912,2774.840088,2770.370117,3711330000,2770.370117,19.73999023,-4.469970703
8 06 2018,2779.389893,2763.590088,2765.840088,2779.030029,3123210000,2779.030029,15.79980469,13.18994141
9 06 2018,2779.389893,2763.590088,2765.840088,2779.030029,3123210000,2779.030029,15.79980469,13.18994141
10 06 2018,2779.389893,2763.590088,2765.840088,2779.030029,3123210000,2779.030029,15.79980469,13.18994141
11 06 2018,2790.209961,2780.169922,2780.179932,2782,3232330000,2782,10.04003906,1.820068359
12 06 2018,2789.800049,2778.780029,2785.600098,2786.850098,3401010000,2786.850098,11.02001953,1.25
13 06 2018,2791.469971,2774.649902,2787.939941,2775.629883,3779230000,2775.629883,16.82006836,-12.31005859
14 06 2018,2789.060059,2776.52002,2783.209961,2782.48999,3526890000,2782.48999,12.54003906,-0.719970703
15 06 2018,2782.810059,2761.72998,2777.780029,2779.659912,5428790000,2779.659912,21.08007813,1.879882813
16 06 2018,2782.810059,2761.72998,2777.780029,2779.659912,5428790000,2779.659912,21.08007813,1.879882813
17 06 2018,2782.810059,2761.72998,2777.780029,2779.659912,5428790000,2779.659912,21.08007813,1.879882813
18 06 2018,2774.98999,2757.120117,2765.790039,2773.75,3287150000,2773.75,17.86987305,7.959960938
19 06 2018,2765.050049,2743.189941,2752.01001,2762.590088,3661470000,2762.590088,21.86010742,10.58007813
20 06 2018,2774.860107,2763.909912,2769.72998,2767.320068,3327600000,2767.320068,10.95019531,-2.409912109
21 06 2018,2769.280029,2744.389893,2769.280029,2749.76001,3300060000,2749.76001,24.89013672,-19.52001953
22 06 2018,2764.169922,2752.679932,2760.790039,2754.879883,5450550000,2754.879883,11.48999023,-5.91015625
23 06 2018,2764.169922,2752.679932,2760.790039,2754.879883,5450550000,2754.879883,11.48999023,-5.91015625
24 06 2018,2764.169922,2752.679932,2760.790039,2754.879883,5450550000,2754.879883,11.48999023,-5.91015625
25 06 2018,2742.939941,2698.669922,2742.939941,2717.070068,3655080000,2717.070068,44.27001953,-25.86987305
26 06 2018,2732.909912,2715.600098,2722.120117,2723.060059,3555090000,2723.060059,17.30981445,0.939941406
27 06 2018,2746.090088,2699.379883,2728.449951,2699.629883,3776090000,2699.629883,46.71020508,-28.82006836
28 06 2018,2724.340088,2691.98999,2698.689941,2716.310059,3428140000,2716.310059,32.35009766,17.62011719
29 06 2018,2743.26001,2718.030029,2727.129883,2718.370117,3565620000,2718.370117,25.22998047,-8.759765625
30 06 2018,2743.26001,2718.030029,2727.129883,2718.370117,3565620000,2718.370117,25.22998047,-8.759765625
1 07 2018,2743.26001,2718.030029,2727.129883,2718.370117,3565620000,2718.370117,25.22998047,-8.759765625
2 07 2018,2727.26001,2698.949951,2704.949951,2726.709961,3073650000,2726.709961,28.31005859,21.76000977
3 07 2018,2736.580078,2711.159912,2733.27002,2713.219971,1911470000,2713.219971,25.42016602,-20.05004883
4 07 2018,2736.580078,2711.159912,2733.27002,2713.219971,1911470000,2713.219971,25.42016602,-20.05004883
5 07 2018,2737.830078,2716.02002,2724.189941,2736.610107,2953420000,2736.610107,21.81005859,12.42016602
6 07 2018,2764.409912,2733.52002,2737.679932,2759.820068,2554780000,2759.820068,30.88989258,22.14013672
7 07 2018,2764.409912,2733.52002,2737.679932,2759.820068,2554780000,2759.820068,30.88989258,22.14013672
8 07 2018,2764.409912,2733.52002,2737.679932,2759.820068,2554780000,2759.820068,30.88989258,22.14013672
9 07 2018,2784.649902,2770.72998,2775.620117,2784.169922,3050040000,2784.169922,13.91992188,8.549804688
10 07 2018,2795.580078,2786.23999,2788.560059,2793.840088,3063850000,2793.840088,9.340087891,5.280029297
11 07 2018,2785.909912,2770.77002,2779.820068,2774.02002,2964740000,2774.02002,15.13989258,-5.800048828
12 07 2018,2799.219971,2781.530029,2783.139893,2798.290039,2821690000,2798.290039,17.68994141,15.15014648
13 07 2018,2804.530029,2791.689941,2796.929932,2801.310059,2614000000,2801.310059,12.84008789,4.380126953
14 07 2018,2804.530029,2791.689941,2796.929932,2801.310059,2614000000,2801.310059,12.84008789,4.380126953
15 07 2018,2804.530029,2791.689941,2796.929932,2801.310059,2614000000,2801.310059,12.84008789,4.380126953
16 07 2018,2801.189941,2793.389893,2797.360107,2798.429932,2812230000,2798.429932,7.800048828,1.069824219
17 07 2018,2814.189941,2789.23999,2789.340088,2809.550049,3050730000,2809.550049,24.94995117,20.20996094
18 07 2018,2816.76001,2805.889893,2811.350098,2815.620117,3089780000,2815.620117,10.87011719,4.270019531
19 07 2018,2812.050049,2799.77002,2809.370117,2804.48999,3266700000,2804.48999,12.2800293,-4.880126953
20 07 2018,2809.699951,2800.01001,2804.550049,2801.830078,3230210000,2801.830078,9.689941406,-2.719970703
21 07 2018,2809.699951,2800.01001,2804.550049,2801.830078,3230210000,2801.830078,9.689941406,-2.719970703
22 07 2018,2809.699951,2800.01001,2804.550049,2801.830078,3230210000,2801.830078,9.689941406,-2.719970703
23 07 2018,2808.610107,2795.139893,2799.169922,2806.97998,2907430000,2806.97998,13.47021484,7.810058594
24 07 2018,2829.98999,2811.120117,2820.679932,2820.399902,3417530000,2820.399902,18.86987305,-0.280029297
25 07 2018,2848.030029,2817.72998,2817.72998,2846.070068,3553010000,2846.070068,30.30004883,28.34008789
26 07 2018,2845.570068,2835.26001,2835.48999,2837.439941,3653330000,2837.439941,10.31005859,1.949951172
27 07 2018,2843.169922,2808.340088,2842.350098,2818.820068,3415710000,2818.820068,34.82983398,-23.5300293
28 07 2018,2843.169922,2808.340088,2842.350098,2818.820068,3415710000,2818.820068,34.82983398,-23.5300293
29 07 2018,2843.169922,2808.340088,2842.350098,2818.820068,3415710000,2818.820068,34.82983398,-23.5300293
30 07 2018,2821.73999,2798.110107,2819,2802.600098,3245770000,2802.600098,23.62988281,-16.39990234
31 07 2018,2824.459961,2808.060059,2809.72998,2816.290039,3892100000,2816.290039,16.39990234,6.560058594
1 08 2018,2825.830078,2805.850098,2821.169922,2813.360107,3496990000,2813.360107,19.97998047,-7.809814453
2 08 2018,2829.909912,2796.340088,2800.47998,2827.219971,3467380000,2827.219971,33.56982422,26.73999023
3 08 2018,2840.379883,2827.370117,2829.620117,2840.350098,3030390000,2840.350098,13.00976563,10.72998047
4 08 2018,2840.379883,2827.370117,2829.620117,2840.350098,3030390000,2840.350098,13.00976563,10.72998047
5 08 2018,2840.379883,2827.370117,2829.620117,2840.350098,3030390000,2840.350098,13.00976563,10.72998047
6 08 2018,2853.290039,2835.97998,2840.290039,2850.399902,2874540000,2850.399902,17.31005859,10.10986328
7 08 2018,2863.429932,2855.919922,2855.919922,2858.449951,3162770000,2858.449951,7.510009766,2.530029297
8 08 2018,2862.439941,2853.090088,2856.790039,2857.699951,2972200000,2857.699951,9.349853516,0.909912109
9 08 2018,2862.47998,2851.97998,2857.189941,2853.580078,3047050000,2853.580078,10.5,-3.609863281
10 08 2018,2842.199951,2825.810059,2838.899902,2833.280029,3256040000,2833.280029,16.38989258,-5.619873047
11 08 2018,2842.199951,2825.810059,2838.899902,2833.280029,3256040000,2833.280029,16.38989258,-5.619873047
12 08 2018,2842.199951,2825.810059,2838.899902,2833.280029,3256040000,2833.280029,16.38989258,-5.619873047
13 08 2018,2843.399902,2819.879883,2835.459961,2821.929932,3158450000,2821.929932,23.52001953,-13.5300293
14 08 2018,2843.110107,2826.580078,2827.879883,2839.959961,2976970000,2839.959961,16.5300293,12.08007813
15 08 2018,2827.949951,2802.48999,2827.949951,2818.370117,3645070000,2818.370117,25.45996094,-9.579833984
16 08 2018,2850.48999,2831.439941,2831.439941,2840.689941,3219880000,2840.689941,19.05004883,9.25
17 08 2018,2855.629883,2833.72998,2838.320068,2850.129883,3024100000,2850.129883,21.89990234,11.80981445
18 08 2018,2855.629883,2833.72998,2838.320068,2850.129883,3024100000,2850.129883,21.89990234,11.80981445
19 08 2018,2855.629883,2833.72998,2838.320068,2850.129883,3024100000,2850.129883,21.89990234,11.80981445
20 08 2018,2859.76001,2850.620117,2853.929932,2857.050049,2748020000,2857.050049,9.139892578,3.120117188
21 08 2018,2873.22998,2861.320068,2861.51001,2862.959961,3147140000,2862.959961,11.90991211,1.449951172
22 08 2018,2867.540039,2856.050049,2860.98999,2861.820068,2689560000,2861.820068,11.48999023,0.830078125
23 08 2018,2868.780029,2854.030029,2860.290039,2856.97998,2713910000,2856.97998,14.75,-3.310058594
24 08 2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941,13.80981445,12.33984375
25 08 2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941,13.80981445,12.33984375
26 08 2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941,13.80981445,12.33984375
27 08 2018,2898.25,2884.689941,2884.689941,2896.73999,2854080000,2896.73999,13.56005859,12.05004883
28 08 2018,2903.77002,2893.5,2901.449951,2897.52002,2683190000,2897.52002,10.27001953,-3.929931641
29 08 2018,2916.5,2898.399902,2900.620117,2914.040039,2791860000,2914.040039,18.10009766,13.41992188
30 08 2018,2912.459961,2895.219971,2908.939941,2901.129883,2802180000,2901.129883,17.23999023,-7.810058594
31 08 2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002,14.59008789,3.149902344
1 09 2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002,14.59008789,3.149902344
2 09 2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002,14.59008789,3.149902344
3 09 2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002,14.59008789,3.149902344
4 09 2018,2900.179932,2885.129883,2896.959961,2896.719971,3077060000,2896.719971,15.05004883,-0.239990234
5 09 2018,2894.209961,2876.919922,2891.590088,2888.600098,3241250000,2888.600098,17.29003906,-2.989990234
6 09 2018,2892.050049,2867.290039,2888.639893,2878.050049,3139590000,2878.050049,24.76000977,-10.58984375
7 09 2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932,19.68994141,3.419921875
8 09 2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932,19.68994141,3.419921875
9 09 2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932,19.68994141,3.419921875
10 09 2018,2886.929932,2875.939941,2881.389893,2877.129883,2731400000,2877.129883,10.98999023,-4.260009766
11 09 2018,2892.52002,2866.780029,2871.570068,2887.889893,2899660000,2887.889893,25.73999023,16.31982422
12 09 2018,2894.649902,2879.199951,2888.290039,2888.919922,3264930000,2888.919922,15.44995117,0.629882813
13 09 2018,2906.76001,2896.389893,2896.850098,2904.179932,3254930000,2904.179932,10.37011719,7.329833984
14 09 2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998,12.5300293,-1.399902344
15 09 2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998,12.5300293,-1.399902344
16 09 2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998,12.5300293,-1.399902344
17 09 2018,2904.649902,2886.159912,2903.830078,2888.800049,2947760000,2888.800049,18.48999023,-15.0300293
18 09 2018,2911.169922,2890.429932,2890.73999,2904.310059,3074610000,2904.310059,20.73999023,13.57006836
19 09 2018,2912.360107,2903.820068,2906.600098,2907.949951,3280020000,2907.949951,8.540039063,1.349853516
20 09 2018,2934.800049,2919.72998,2919.72998,2930.75,3337730000,2930.75,15.07006836,11.02001953
21 09 2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922,13.79980469,-7.090087891
22 09 2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922,13.79980469,-7.090087891
23 09 2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922,13.79980469,-7.090087891
24 09 2018,2923.790039,2912.629883,2921.830078,2919.370117,3372210000,2919.370117,11.16015625,-2.459960938
25 09 2018,2923.949951,2913.699951,2921.75,2915.560059,3285480000,2915.560059,10.25,-6.189941406
26 09 2018,2931.149902,2903.280029,2916.97998,2905.969971,3388620000,2905.969971,27.86987305,-11.01000977
27 09 2018,2927.219971,2909.27002,2911.649902,2914,3060850000,2914,17.94995117,2.350097656
28 09 2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998,13.0300293,3.949951172
29 09 2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998,13.0300293,3.949951172
30 09 2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998,13.0300293,3.949951172
1 10 2018,2937.060059,2917.909912,2926.290039,2924.590088,3364190000,2924.590088,19.15014648,-1.699951172
2 10 2018,2931.419922,2919.370117,2923.800049,2923.429932,3401880000,2923.429932,12.04980469,-0.370117188
3 10 2018,2939.860107,2921.360107,2931.689941,2925.51001,3598710000,2925.51001,18.5,-6.179931641
4 10 2018,2919.780029,2883.919922,2919.350098,2901.610107,3496860000,2901.610107,35.86010742,-17.73999023
5 10 2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068,40.34985352,-16.9699707
6 10 2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068,40.34985352,-16.9699707
7 10 2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068,40.34985352,-16.9699707
8 10 2018,2889.449951,2862.080078,2877.530029,2884.429932,3330320000,2884.429932,27.36987305,6.899902344
9 10 2018,2894.830078,2874.27002,2882.51001,2880.340088,3520500000,2880.340088,20.56005859,-2.169921875
10 10 2018,2874.02002,2784.860107,2873.899902,2785.679932,4501250000,2785.679932,89.15991211,-88.2199707
11 10 2018,2795.139893,2710.51001,2776.870117,2728.370117,4890630000,2728.370117,84.62988281,-48.5
12 10 2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883,46.33007813,-3.41015625
13 10 2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883,46.33007813,-3.41015625
14 10 2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883,46.33007813,-3.41015625
15 10 2018,2775.98999,2749.030029,2763.830078,2750.790039,3300140000,2750.790039,26.95996094,-13.04003906
16 10 2018,2813.459961,2766.909912,2767.050049,2809.919922,3428340000,2809.919922,46.55004883,42.86987305
17 10 2018,2816.939941,2781.810059,2811.669922,2809.209961,3321710000,2809.209961,35.12988281,-2.459960938
18 10 2018,2806.040039,2755.179932,2802,2768.780029,3616440000,2768.780029,50.86010742,-33.2199707
19 10 2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029,37.5,-7.879882813
20 10 2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029,37.5,-7.879882813
21 10 2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029,37.5,-7.879882813
22 10 2018,2778.939941,2749.219971,2773.939941,2755.879883,3307140000,2755.879883,29.7199707,-18.06005859
23 10 2018,2753.590088,2691.429932,2721.030029,2740.689941,4348580000,2740.689941,62.16015625,19.65991211
24 10 2018,2742.590088,2651.889893,2737.870117,2656.100098,4709310000,2656.100098,90.70019531,-81.77001953
25 10 2018,2722.699951,2667.840088,2674.879883,2705.570068,4634770000,2705.570068,54.85986328,30.69018555
26 10 2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941,64.2199707,-9.170166016
27 10 2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941,64.2199707,-9.170166016
28 10 2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941,64.2199707,-9.170166016
29 10 2018,2706.850098,2603.540039,2682.649902,2641.25,4673700000,2641.25,103.3100586,-41.39990234
30 10 2018,2685.429932,2635.340088,2640.679932,2682.629883,5106380000,2682.629883,50.08984375,41.94995117
31 10 2018,2736.689941,2705.600098,2705.600098,2711.73999,5112420000,2711.73999,31.08984375,6.139892578
1 11 2018,2741.669922,2708.850098,2717.580078,2740.370117,4708420000,2740.370117,32.81982422,22.79003906
2 11 2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059,56.11010742,-22.38989258
3 11 2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059,56.11010742,-22.38989258
4 11 2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059,56.11010742,-22.38989258
5 11 2018,2744.27002,2717.939941,2726.370117,2738.310059,3623320000,2738.310059,26.33007813,11.93994141
6 11 2018,2756.820068,2737.080078,2738.399902,2755.449951,3510860000,2755.449951,19.73999023,17.05004883
7 11 2018,2815.149902,2774.129883,2774.129883,2813.889893,3914750000,2813.889893,41.02001953,39.76000977
8 11 2018,2814.75,2794.98999,2806.379883,2806.830078,3630490000,2806.830078,19.76000977,0.450195313
9 11 2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001,29.86010742,-13.09008789
10 11 2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001,29.86010742,-13.09008789
11 11 2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001,29.86010742,-13.09008789
12 11 2018,2775.98999,2722,2773.929932,2726.219971,3670930000,2726.219971,53.98999023,-47.70996094
13 11 2018,2754.600098,2714.97998,2730.050049,2722.179932,4091440000,2722.179932,39.62011719,-7.870117188
14 11 2018,2746.800049,2685.75,2737.899902,2701.580078,4402370000,2701.580078,61.05004883,-36.31982422
15 11 2018,2735.379883,2670.75,2693.52002,2730.199951,4179140000,2730.199951,64.62988281,36.67993164
16 11 2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002,34.59008789,17.72998047
17 11 2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002,34.59008789,17.72998047
18 11 2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002,34.59008789,17.72998047
19 11 2018,2733.159912,2681.090088,2730.73999,2690.72998,3772900000,2690.72998,52.06982422,-40.01000977
20 11 2018,2669.439941,2631.52002,2654.600098,2641.889893,4357900000,2641.889893,37.91992188,-12.71020508
21 11 2018,2670.72998,2649.820068,2657.73999,2649.929932,3233550000,2649.929932,20.90991211,-7.810058594
22 11 2018,2670.72998,2649.820068,2657.73999,2649.929932,3233550000,2649.929932,20.90991211,-7.810058594
23 11 2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059,16.45996094,-0.800048828
24 11 2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059,16.45996094,-0.800048828
25 11 2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059,16.45996094,-0.800048828
26 11 2018,2674.350098,2649.969971,2649.969971,2673.449951,3443950000,2673.449951,24.38012695,23.47998047
27 11 2018,2682.530029,2655.889893,2663.75,2682.169922,3485220000,2682.169922,26.64013672,18.41992188
28 11 2018,2744,2684.379883,2691.449951,2743.790039,3951670000,2743.790039,59.62011719,52.34008789
29 11 2018,2753.75,2722.939941,2736.969971,2737.800049,3560770000,2737.800049,30.81005859,0.830078125
30 11 2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922,28.11987305,22.40991211
1 12 2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922,28.11987305,22.40991211
2 12 2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922,28.11987305,22.40991211
3 12 2018,2800.179932,2773.379883,2790.5,2790.370117,4186060000,2790.370117,26.80004883,-0.129882813
4 12 2018,2785.929932,2697.179932,2782.429932,2700.060059,4499840000,2700.060059,88.75,-82.36987305
5 12 2018,2785.929932,2697.179932,2782.429932,2700.060059,4499840000,2700.060059,88.75,-82.36987305
6 12 2018,2696.149902,2621.530029,2663.51001,2695.949951,5141470000,2695.949951,74.61987305,32.43994141
7 12 2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078,85.40014648,-58.17993164
8 12 2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078,85.40014648,-58.17993164
9 12 2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078,85.40014648,-58.17993164
10 12 2018,2647.51001,2583.22998,2630.860107,2637.719971,4151030000,2637.719971,64.2800293,6.859863281
11 12 2018,2674.350098,2621.300049,2664.439941,2636.780029,3905870000,2636.780029,53.05004883,-27.65991211
12 12 2018,2685.439941,2650.26001,2658.22998,2651.070068,3958890000,2651.070068,35.17993164,-7.159912109
13 12 2018,2670.189941,2637.27002,2658.699951,2650.540039,3927720000,2650.540039,32.91992188,-8.159912109
14 12 2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951,41.22998047,-29.72998047
15 12 2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951,41.22998047,-29.72998047
16 12 2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951,41.22998047,-29.72998047
17 12 2018,2601.129883,2530.540039,2590.75,2545.939941,4616350000,2545.939941,70.58984375,-44.81005859
18 12 2018,2573.98999,2528.709961,2559.899902,2546.159912,4470880000,2546.159912,45.2800293,-13.73999023
19 12 2018,2585.290039,2488.959961,2547.050049,2506.959961,5127940000,2506.959961,96.33007813,-40.09008789
20 12 2018,2509.629883,2441.179932,2496.77002,2467.419922,5585780000,2467.419922,68.44995117,-29.35009766
21 12 2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117,95.85986328,-48.75976563
22 12 2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117,95.85986328,-48.75976563
23 12 2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117,95.85986328,-48.75976563
24 12 2018,2410.340088,2351.100098,2400.560059,2351.100098,2613930000,2351.100098,59.23999023,-49.45996094
25 12 2018,2410.340088,2351.100098,2400.560059,2351.100098,2613930000,2351.100098,59.23999023,-49.45996094
26 12 2018,2467.76001,2346.580078,2363.120117,2467.699951,4233990000,2467.699951,121.1799316,104.579834
27 12 2018,2489.100098,2397.939941,2442.5,2488.830078,4096610000,2488.830078,91.16015625,46.33007813
28 12 2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999,47.38012695,-13.0300293
29 12 2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999,47.38012695,-13.0300293
30 12 2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999,47.38012695,-13.0300293
31 12 2018,2509.23999,2482.820068,2498.939941,2506.850098,3442870000,2506.850098,26.41992188,7.91015625
1 01 2019,2509.23999,2482.820068,2498.939941,2506.850098,3442870000,2506.850098,26.41992188,7.91015625
2 01 2019,2519.48999,2467.469971,2476.959961,2510.030029,3733160000,2510.030029,52.02001953,33.07006836
3 01 2019,2493.139893,2443.959961,2491.919922,2447.889893,3822860000,2447.889893,49.17993164,-44.0300293
4 01 2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941,63.73999023,57.60986328
5 01 2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941,63.73999023,57.60986328
6 01 2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941,63.73999023,57.60986328
7 01 2019,2566.159912,2524.560059,2535.610107,2549.689941,4104710000,2549.689941,41.59985352,14.07983398
8 01 2019,2579.820068,2547.560059,2568.110107,2574.409912,4083030000,2574.409912,32.26000977,6.299804688
9 01 2019,2595.320068,2568.889893,2580,2584.959961,4052480000,2584.959961,26.43017578,4.959960938
10 01 2019,2597.820068,2562.02002,2573.51001,2596.639893,3704500000,2596.639893,35.80004883,23.12988281
11 01 2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001,18.87011719,8.149902344
12 01 2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001,18.87011719,8.149902344
13 01 2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001,18.87011719,8.149902344
14 01 2019,2589.320068,2570.409912,2580.310059,2582.610107,3664450000,2582.610107,18.91015625,2.300048828
15 01 2019,2613.080078,2585.100098,2585.100098,2610.300049,3572330000,2610.300049,27.97998047,25.19995117
16 01 2019,2625.76001,2612.679932,2614.75,2616.100098,3863770000,2616.100098,13.08007813,1.350097656
17 01 2019,2645.060059,2606.360107,2609.280029,2635.959961,3772270000,2635.959961,38.69995117,26.67993164
18 01 2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961,27.88989258,19.43994141
19 01 2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961,27.88989258,19.43994141
20 01 2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961,27.88989258,19.43994141
21 01 2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961,27.88989258,19.43994141
22 01 2019,2657.879883,2617.27002,2657.879883,2632.899902,3908030000,2632.899902,40.60986328,-24.97998047
23 01 2019,2653.189941,2612.860107,2643.47998,2638.699951,3335610000,2638.699951,40.32983398,-4.780029297
24 01 2019,2647.199951,2627.01001,2638.840088,2642.330078,3433250000,2642.330078,20.18994141,3.489990234
25 01 2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001,15.04980469,7.320068359
26 01 2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001,15.04980469,7.320068359
27 01 2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001,15.04980469,7.320068359
28 01 2019,2644.969971,2624.060059,2644.969971,2643.850098,3612810000,2643.850098,20.90991211,-1.119873047
29 01 2019,2650.929932,2631.050049,2644.889893,2640,3504200000,2640,19.87988281,-4.889892578
30 01 2019,2690.439941,2648.340088,2653.620117,2681.050049,3867810000,2681.050049,42.09985352,27.42993164
31 01 2019,2708.949951,2678.649902,2685.48999,2704.100098,4917650000,2704.100098,30.30004883,18.61010742
1 02 2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029,19.7800293,4.209960938
2 02 2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029,19.7800293,4.209960938
3 02 2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029,19.7800293,4.209960938
4 02 2019,2724.98999,2698.75,2706.48999,2724.870117,3359840000,2724.870117,26.23999023,18.38012695
5 02 2019,2738.97998,2724.030029,2728.340088,2737.699951,3560430000,2737.699951,14.94995117,9.359863281
